row_type,case,gap_m,omega_disc,material_point,peak_rank,frequency_hz,Omega_rad_s,peak_power_fraction,cumulative_top_power,Omega_rms,omega_orbit,omega_orbit_early,omega_orbit_late,mean_spin_magnitude,spin_early,spin_late,Omega6_orbit,Omega18_orbit,sigma_S_m,mu_r_ac,delta,delta_over_a,a_over_delta,tau_diff,Pi1,Omega_tau_lag,center_amplitude,center_phase_rad,shell_fraction
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,10.0,0.025989893374448667,4.331648895741444,0.23085896942919953,0.0027143360527015813,0.10659172753182415,0.15707963267957673,0.7938514154591646,-0.23085896942919953,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,50.0,0.011623033662647723,1.9371722771079538,0.516216348859236,0.013571680263507907,0.5329586376591208,0.15707963267957673,0.596774267274849,-0.516216348859236,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,100.0,0.00821872592081772,1.36978765346962,0.7300401616754524,0.027143360527015815,1.0659172753182415,0.15707963267957673,0.48188963620638964,-0.7300401616754524,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,6000000.0,500.0,0.0036755259694775952,0.6125876615795992,1.6324194278112485,0.13571680263507907,5.329586376591208,0.15707963267957673,0.1954561096537348,-1.6324194278112485,0.9418539329945664
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,10.0,0.020131684841789236,3.3552808069648727,0.29803764797396565,0.004523893421169303,0.17765287921970693,0.15707963267957673,0.7422733941323121,-0.29803764797396565,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,50.0,0.009003163161568567,1.5005271935947613,0.6664324407239395,0.022619467105846513,0.8882643960985346,0.15707963267957673,0.513537388725901,-0.6664324407239395,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,100.0,0.00636619772367405,1.0610329539456749,0.9424777960771991,0.045238934211693026,1.7765287921970692,0.15707963267957673,0.38966113737524505,-0.9424777960771991,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,+body_x,2,6.250000000003464,39.26990816989418,0.003351735016839202,0.991204344215246,19.95792930938899,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,10000000.0,500.0,0.0028470501736679193,0.47450836227798654,2.107444419312802,0.2261946710584651,8.882643960985346,0.15707963267957673,0.12154819607855662,-2.107444419312802,0.8548899712502293
spectral_peak,A_locked_3mm_2,0.003,2.0,-body_x,1,3.2500000000018012,20.420352248344972,0.9866866840814169,0.9866866840814169,19.992279375123207,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,1000000.0,10.0,0.08828327816326506,14.71387969387751,0.0679630403948527,0.0004523893421169302,0.009237949719424758,0.08168140899337989,0.9342950041135353,-0.0679630403948527,1.0
spectral_peak,A_locked_3mm_2,0.003,2.0,-body_x,1,3.2500000000018012,20.420352248344972,0.9866866840814169,0.9866866840814169,19.992279375123207,1.9999999999901208,1.999999999960502,1.9999999999999978,19.752363189598817,19.752363189848868,19.75236318934877,5.927525137394696e-11,1.7782575412184087e-10,1000000.0,50.0,0.03948148224991669,6.580247041652782,0.15196997828045478,0.0022619467105846514,0.0461897485971238,0.08168140899337989,0.859014069433489,-0.15196997828045478,1.0
